noise_mu,action_noise_std,reward_no_noise,reward_noise_no_diffusion,reward_with_diff_t20,reward_with_diff_t40,reward_with_diff_t60,best_reward_with_diffusion,pct_inc_vs_no_diffusion
0.00,0.00,-412.29,-414.56,-442.12,-400.60,-635.60,-400.60,3.37
0.00,0.40,-412.29,-444.17,-466.40,-438.00,-906.74,-438.00,1.39
0.00,0.80,-412.29,-512.11,-507.32,-530.84,-1885.93,-507.32,0.93
0.00,1.20,-412.29,-564.15,-546.16,-611.60,-2774.16,-546.16,3.19
0.00,1.60,-412.29,-607.37,-575.70,-662.16,-3552.00,-575.70,5.21
0.00,2.00,-412.29,-639.76,-592.87,-696.34,-4160.02,-592.87,7.33
0.00,2.40,-412.29,-662.40,-604.10,-729.11,-4770.48,-604.10,8.80
0.00,2.80,-412.29,-678.53,-616.54,-751.65,-5211.11,-616.54,9.14
0.00,3.00,-412.29,-681.81,-624.12,-761.28,-5195.99,-624.12,8.46
